time_index,figi,weight,price
2024-06-16 02:00:00+02:00,kRRJi8L3IpVj,0.22246544,213.31
2024-06-16 02:00:00+02:00,LKAhU1EQImhD,0.13542184,184.457
2024-06-16 02:00:00+02:00,VYBy6kKaBImr,0.07178023,175.04
2024-06-16 02:00:00+02:00,FQrVehv9tTHl,0.0768507,502.82
2024-06-16 02:00:00+02:00,4fcxQmwAjynz,0.22901215,439.01
2024-06-16 02:00:00+02:00,m8qqW6CbSUAo,0.22469442,128.79
2024-06-16 02:00:00+02:00,mhWnrrN5KIeV,0.03977523,185.34282
2024-06-17 02:00:00+02:00,kRRJi8L3IpVj,0.2248617,212.03
2024-06-17 02:00:00+02:00,LKAhU1EQImhD,0.13453218,183.14488
2024-06-17 02:00:00+02:00,VYBy6kKaBImr,0.07133481,175.65
2024-06-17 02:00:00+02:00,FQrVehv9tTHl,0.076553136,502.38
2024-06-17 02:00:00+02:00,4fcxQmwAjynz,0.22998829,439.2
2024-06-17 02:00:00+02:00,m8qqW6CbSUAo,0.22121316,131.2
2024-06-17 02:00:00+02:00,mhWnrrN5KIeV,0.041516736,179.60518
2024-06-18 02:00:00+02:00,kRRJi8L3IpVj,0.22220764,215.72
2024-06-18 02:00:00+02:00,LKAhU1EQImhD,0.13350794,183.26082
2024-06-18 02:00:00+02:00,VYBy6kKaBImr,0.07041115,175.99
2024-06-18 02:00:00+02:00,FQrVehv9tTHl,0.07541179,503.11
2024-06-18 02:00:00+02:00,4fcxQmwAjynz,0.2287575,444.32
2024-06-18 02:00:00+02:00,m8qqW6CbSUAo,0.2287926,131.66
2024-06-18 02:00:00+02:00,mhWnrrN5KIeV,0.04091139,185.27174
2024-06-19 02:00:00+02:00,kRRJi8L3IpVj,0.22220764,215.72
2024-06-19 02:00:00+02:00,LKAhU1EQImhD,0.13350794,183.26082
2024-06-19 02:00:00+02:00,VYBy6kKaBImr,0.07041115,175.99
2024-06-19 02:00:00+02:00,FQrVehv9tTHl,0.07541179,503.11
2024-06-19 02:00:00+02:00,4fcxQmwAjynz,0.2287575,444.32
2024-06-19 02:00:00+02:00,m8qqW6CbSUAo,0.2287926,131.66
2024-06-19 02:00:00+02:00,mhWnrrN5KIeV,0.04091139,185.27174
2024-06-20 02:00:00+02:00,kRRJi8L3IpVj,0.21978194,214.02
2024-06-20 02:00:00+02:00,LKAhU1EQImhD,0.1373825,182.68973
2024-06-20 02:00:00+02:00,VYBy6kKaBImr,0.07166554,174.61
2024-06-20 02:00:00+02:00,FQrVehv9tTHl,0.076565735,498.43
2024-06-20 02:00:00+02:00,4fcxQmwAjynz,0.23090328,444.16
2024-06-20 02:00:00+02:00,m8qqW6CbSUAo,0.22308256,134.3
2024-06-20 02:00:00+02:00,mhWnrrN5KIeV,0.04061845,184.27402
2024-06-21 02:00:00+02:00,kRRJi8L3IpVj,0.2184791,209.89
2024-06-21 02:00:00+02:00,LKAhU1EQImhD,0.1402195,185.20657
2024-06-21 02:00:00+02:00,VYBy6kKaBImr,0.073352456,175.33
2024-06-21 02:00:00+02:00,FQrVehv9tTHl,0.07585431,499.75
2024-06-21 02:00:00+02:00,4fcxQmwAjynz,0.23408055,442.0
2024-06-21 02:00:00+02:00,m8qqW6CbSUAo,0.21688664,134.9
2024-06-21 02:00:00+02:00,mhWnrrN5KIeV,0.04112745,181.95561
2024-06-22 02:00:00+02:00,kRRJi8L3IpVj,0.2184791,209.89
2024-06-22 02:00:00+02:00,LKAhU1EQImhD,0.1402195,185.20657
2024-06-22 02:00:00+02:00,VYBy6kKaBImr,0.073352456,175.33
2024-06-22 02:00:00+02:00,FQrVehv9tTHl,0.07585431,499.75
2024-06-22 02:00:00+02:00,4fcxQmwAjynz,0.23408055,442.0
2024-06-22 02:00:00+02:00,m8qqW6CbSUAo,0.21688664,134.9
2024-06-22 02:00:00+02:00,mhWnrrN5KIeV,0.04112745,181.95561
2024-06-23 02:00:00+02:00,kRRJi8L3IpVj,0.2184791,209.89
2024-06-23 02:00:00+02:00,LKAhU1EQImhD,0.1402195,185.20657
2024-06-23 02:00:00+02:00,VYBy6kKaBImr,0.073352456,175.33
2024-06-23 02:00:00+02:00,FQrVehv9tTHl,0.07585431,499.75
2024-06-23 02:00:00+02:00,4fcxQmwAjynz,0.23408055,442.0
2024-06-23 02:00:00+02:00,m8qqW6CbSUAo,0.21688664,134.9
2024-06-23 02:00:00+02:00,mhWnrrN5KIeV,0.04112745,181.95561
2024-06-24 02:00:00+02:00,kRRJi8L3IpVj,0.22298649,207.86
2024-06-24 02:00:00+02:00,LKAhU1EQImhD,0.14001702,188.13824
2024-06-24 02:00:00+02:00,VYBy6kKaBImr,0.07446163,178.51
2024-06-24 02:00:00+02:00,FQrVehv9tTHl,0.07782168,495.49
2024-06-24 02:00:00+02:00,4fcxQmwAjynz,0.23704645,446.06
2024-06-24 02:00:00+02:00,m8qqW6CbSUAo,0.20592019,126.97
2024-06-24 02:00:00+02:00,mhWnrrN5KIeV,0.041746534,182.35884
2024-06-25 02:00:00+02:00,kRRJi8L3IpVj,0.21913137,208.75
2024-06-25 02:00:00+02:00,LKAhU1EQImhD,0.13755266,187.31491
2024-06-25 02:00:00+02:00,VYBy6kKaBImr,0.07480395,178.81
2024-06-25 02:00:00+02:00,FQrVehv9tTHl,0.07792001,499.33
2024-06-25 02:00:00+02:00,4fcxQmwAjynz,0.23361123,446.19
2024-06-25 02:00:00+02:00,m8qqW6CbSUAo,0.21507144,120.39
2024-06-25 02:00:00+02:00,mhWnrrN5KIeV,0.041909337,185.04582
2024-06-26 02:00:00+02:00,kRRJi8L3IpVj,0.22059087,209.02
2024-06-26 02:00:00+02:00,LKAhU1EQImhD,0.14105107,186.90083
2024-06-26 02:00:00+02:00,VYBy6kKaBImr,0.07376597,182.04
2024-06-26 02:00:00+02:00,FQrVehv9tTHl,0.07728101,506.45
2024-06-26 02:00:00+02:00,4fcxQmwAjynz,0.23117621,447.44
2024-06-26 02:00:00+02:00,m8qqW6CbSUAo,0.212782,123.66
2024-06-26 02:00:00+02:00,mhWnrrN5KIeV,0.043352872,185.90681
2024-06-27 02:00:00+02:00,kRRJi8L3IpVj,0.22101054,212.46
2024-06-27 02:00:00+02:00,LKAhU1EQImhD,0.14384091,192.09247
2024-06-27 02:00:00+02:00,VYBy6kKaBImr,0.074225396,183.05
2024-06-27 02:00:00+02:00,FQrVehv9tTHl,0.07808856,509.99
2024-06-27 02:00:00+02:00,4fcxQmwAjynz,0.23104851,449.16
2024-06-27 02:00:00+02:00,m8qqW6CbSUAo,0.20829184,124.89
2024-06-27 02:00:00+02:00,mhWnrrN5KIeV,0.043494236,194.01752
2024-06-28 02:00:00+02:00,kRRJi8L3IpVj,0.22055274,213.22
2024-06-28 02:00:00+02:00,LKAhU1EQImhD,0.14252216,197.38506
2024-06-28 02:00:00+02:00,VYBy6kKaBImr,0.073971614,184.52
2024-06-28 02:00:00+02:00,FQrVehv9tTHl,0.07687556,517.66
2024-06-28 02:00:00+02:00,4fcxQmwAjynz,0.2313259,450.94
2024-06-28 02:00:00+02:00,m8qqW6CbSUAo,0.21052793,124.25
2024-06-28 02:00:00+02:00,mhWnrrN5KIeV,0.0442241,196.22334
2024-06-29 02:00:00+02:00,kRRJi8L3IpVj,0.22055274,213.22
2024-06-29 02:00:00+02:00,LKAhU1EQImhD,0.14252216,197.38506
2024-06-29 02:00:00+02:00,VYBy6kKaBImr,0.073971614,184.52
2024-06-29 02:00:00+02:00,FQrVehv9tTHl,0.07687556,517.66
2024-06-29 02:00:00+02:00,4fcxQmwAjynz,0.2313259,450.94
2024-06-29 02:00:00+02:00,m8qqW6CbSUAo,0.21052793,124.25
2024-06-29 02:00:00+02:00,mhWnrrN5KIeV,0.0442241,196.22334
2024-06-30 02:00:00+02:00,kRRJi8L3IpVj,0.22055274,213.22
2024-06-30 02:00:00+02:00,LKAhU1EQImhD,0.14252216,197.38506
2024-06-30 02:00:00+02:00,VYBy6kKaBImr,0.073971614,184.52
2024-06-30 02:00:00+02:00,FQrVehv9tTHl,0.07687556,517.66
2024-06-30 02:00:00+02:00,4fcxQmwAjynz,0.2313259,450.94
2024-06-30 02:00:00+02:00,m8qqW6CbSUAo,0.21052793,124.25
2024-06-30 02:00:00+02:00,mhWnrrN5KIeV,0.0442241,196.22334
2024-07-01 02:00:00+02:00,kRRJi8L3IpVj,0.22278835,211.95
2024-07-01 02:00:00+02:00,LKAhU1EQImhD,0.14275467,194.90518
2024-07-01 02:00:00+02:00,VYBy6kKaBImr,0.07294303,182.39
2024-07-01 02:00:00+02:00,FQrVehv9tTHl,0.07552745,508.36
2024-07-01 02:00:00+02:00,4fcxQmwAjynz,0.23203066,446.99
2024-07-01 02:00:00+02:00,m8qqW6CbSUAo,0.20791881,124.8
2024-07-01 02:00:00+02:00,mhWnrrN5KIeV,0.046037026,199.38216
2024-07-02 02:00:00+02:00,kRRJi8L3IpVj,0.22404793,214.79
2024-07-02 02:00:00+02:00,LKAhU1EQImhD,0.14327343,196.15173
2024-07-02 02:00:00+02:00,VYBy6kKaBImr,0.07307073,181.99
2024-07-02 02:00:00+02:00,FQrVehv9tTHl,0.075454496,499.46
2024-07-02 02:00:00+02:00,4fcxQmwAjynz,0.23089556,450.82
2024-07-02 02:00:00+02:00,m8qqW6CbSUAo,0.20305479,122.65
2024-07-02 02:00:00+02:00,mhWnrrN5KIeV,0.050203077,209.20898
2024-07-03 02:00:00+02:00,kRRJi8L3IpVj,0.22241573,218.45
2024-07-03 02:00:00+02:00,LKAhU1EQImhD,0.13970397,198.78622
2024-07-03 02:00:00+02:00,VYBy6kKaBImr,0.07234512,183.53
2024-07-03 02:00:00+02:00,FQrVehv9tTHl,0.07453929,505.7
2024-07-03 02:00:00+02:00,4fcxQmwAjynz,0.22862853,455.03
2024-07-03 02:00:00+02:00,m8qqW6CbSUAo,0.2095762,122.22
2024-07-03 02:00:00+02:00,mhWnrrN5KIeV,0.052791145,227.24126
2024-07-04 02:00:00+02:00,kRRJi8L3IpVj,0.22241573,218.45
2024-07-04 02:00:00+02:00,LKAhU1EQImhD,0.13970397,198.78622
2024-07-04 02:00:00+02:00,VYBy6kKaBImr,0.07234512,183.53
2024-07-04 02:00:00+02:00,FQrVehv9tTHl,0.07453929,505.7
2024-07-04 02:00:00+02:00,4fcxQmwAjynz,0.22862853,455.03
2024-07-04 02:00:00+02:00,m8qqW6CbSUAo,0.2095762,122.22
2024-07-04 02:00:00+02:00,mhWnrrN5KIeV,0.052791145,227.24126
2024-07-05 02:00:00+02:00,kRRJi8L3IpVj,0.2242604,219.95
2024-07-05 02:00:00+02:00,LKAhU1EQImhD,0.13956334,198.00858
2024-07-05 02:00:00+02:00,VYBy6kKaBImr,0.073238134,184.71
2024-07-05 02:00:00+02:00,FQrVehv9tTHl,0.07788755,507.9
2024-07-05 02:00:00+02:00,4fcxQmwAjynz,0.22897133,457.18
2024-07-05 02:00:00+02:00,m8qqW6CbSUAo,0.20289193,125.22
2024-07-05 02:00:00+02:00,mhWnrrN5KIeV,0.053187314,242.64687
2024-07-06 02:00:00+02:00,kRRJi8L3IpVj,0.2242604,219.95
2024-07-06 02:00:00+02:00,LKAhU1EQImhD,0.13956334,198.00858
2024-07-06 02:00:00+02:00,VYBy6kKaBImr,0.073238134,184.71
2024-07-06 02:00:00+02:00,FQrVehv9tTHl,0.07788755,507.9
2024-07-06 02:00:00+02:00,4fcxQmwAjynz,0.22897133,457.18
2024-07-06 02:00:00+02:00,m8qqW6CbSUAo,0.20289193,125.22
2024-07-06 02:00:00+02:00,mhWnrrN5KIeV,0.053187314,242.64687
2024-07-07 02:00:00+02:00,kRRJi8L3IpVj,0.2242604,219.95
2024-07-07 02:00:00+02:00,LKAhU1EQImhD,0.13956334,198.00858
2024-07-07 02:00:00+02:00,VYBy6kKaBImr,0.073238134,184.71
2024-07-07 02:00:00+02:00,FQrVehv9tTHl,0.07788755,507.9
2024-07-07 02:00:00+02:00,4fcxQmwAjynz,0.22897133,457.18
2024-07-07 02:00:00+02:00,m8qqW6CbSUAo,0.20289193,125.22
2024-07-07 02:00:00+02:00,mhWnrrN5KIeV,0.053187314,242.64687
2024-07-08 02:00:00+02:00,kRRJi8L3IpVj,0.22520539,224.18
2024-07-08 02:00:00+02:00,LKAhU1EQImhD,0.13874665,199.88469
2024-07-08 02:00:00+02:00,VYBy6kKaBImr,0.072467074,189.13
2024-07-08 02:00:00+02:00,FQrVehv9tTHl,0.076183446,530.18
2024-07-08 02:00:00+02:00,4fcxQmwAjynz,0.2277975,463.55
2024-07-08 02:00:00+02:00,m8qqW6CbSUAo,0.20623589,127.0
2024-07-08 02:00:00+02:00,mhWnrrN5KIeV,0.05336404,247.97607
2024-07-09 02:00:00+02:00,kRRJi8L3IpVj,0.22497858,225.54
2024-07-09 02:00:00+02:00,LKAhU1EQImhD,0.1381203,199.4442
2024-07-09 02:00:00+02:00,VYBy6kKaBImr,0.07210276,188.28
2024-07-09 02:00:00+02:00,FQrVehv9tTHl,0.07591791,529.91
2024-07-09 02:00:00+02:00,4fcxQmwAjynz,0.22345434,463.21
2024-07-09 02:00:00+02:00,m8qqW6CbSUAo,0.21034467,128.63
2024-07-09 02:00:00+02:00,mhWnrrN5KIeV,0.055081427,252.72073
2024-07-10 02:00:00+02:00,kRRJi8L3IpVj,0.22578537,227.46
2024-07-10 02:00:00+02:00,LKAhU1EQImhD,0.13636439,199.82938
2024-07-10 02:00:00+02:00,VYBy6kKaBImr,0.07185263,188.94
2024-07-10 02:00:00+02:00,FQrVehv9tTHl,0.07544572,530.82
2024-07-10 02:00:00+02:00,4fcxQmwAjynz,0.22333074,458.54
2024-07-10 02:00:00+02:00,m8qqW6CbSUAo,0.21277009,131.37
2024-07-10 02:00:00+02:00,mhWnrrN5KIeV,0.054451052,260.3313
2024-07-11 02:00:00+02:00,kRRJi8L3IpVj,0.22869875,230.9
2024-07-11 02:00:00+02:00,LKAhU1EQImhD,0.13805266,199.2605
2024-07-11 02:00:00+02:00,VYBy6kKaBImr,0.07232353,190.03
2024-07-11 02:00:00+02:00,FQrVehv9tTHl,0.07501834,532.84
2024-07-11 02:00:00+02:00,4fcxQmwAjynz,0.22585317,461.1
2024-07-11 02:00:00+02:00,m8qqW6CbSUAo,0.2083567,134.17
2024-07-11 02:00:00+02:00,mhWnrrN5KIeV,0.05169685,263.45004
2024-07-12 02:00:00+02:00,kRRJi8L3IpVj,0.23067951,227.64
2024-07-12 02:00:00+02:00,LKAhU1EQImhD,0.1370598,195.6944
2024-07-12 02:00:00+02:00,VYBy6kKaBImr,0.0718161,186.02
2024-07-12 02:00:00+02:00,FQrVehv9tTHl,0.072678424,515.8
2024-07-12 02:00:00+02:00,4fcxQmwAjynz,0.22430573,453.08
2024-07-12 02:00:00+02:00,m8qqW6CbSUAo,0.21045001,129.94
2024-07-12 02:00:00+02:00,mhWnrrN5KIeV,0.05301042,252.91986
2024-07-13 02:00:00+02:00,kRRJi8L3IpVj,0.23067951,227.64
2024-07-13 02:00:00+02:00,LKAhU1EQImhD,0.1370598,195.6944
2024-07-13 02:00:00+02:00,VYBy6kKaBImr,0.0718161,186.02
2024-07-13 02:00:00+02:00,FQrVehv9tTHl,0.072678424,515.8
2024-07-13 02:00:00+02:00,4fcxQmwAjynz,0.22430573,453.08
2024-07-13 02:00:00+02:00,m8qqW6CbSUAo,0.21045001,129.94
2024-07-13 02:00:00+02:00,mhWnrrN5KIeV,0.05301042,252.91986
2024-07-14 02:00:00+02:00,kRRJi8L3IpVj,0.23067951,227.64
2024-07-14 02:00:00+02:00,LKAhU1EQImhD,0.1370598,195.6944
2024-07-14 02:00:00+02:00,VYBy6kKaBImr,0.0718161,186.02
2024-07-14 02:00:00+02:00,FQrVehv9tTHl,0.072678424,515.8
2024-07-14 02:00:00+02:00,4fcxQmwAjynz,0.22430573,453.08
2024-07-14 02:00:00+02:00,m8qqW6CbSUAo,0.21045001,129.94
2024-07-14 02:00:00+02:00,mhWnrrN5KIeV,0.05301042,252.91986
2024-07-15 02:00:00+02:00,kRRJi8L3IpVj,0.23392695,230.29
2024-07-15 02:00:00+02:00,LKAhU1EQImhD,0.1354564,194.96387
2024-07-15 02:00:00+02:00,VYBy6kKaBImr,0.072192885,184.91
2024-07-15 02:00:00+02:00,FQrVehv9tTHl,0.072094105,500.14
2024-07-15 02:00:00+02:00,4fcxQmwAjynz,0.22391991,451.17
2024-07-15 02:00:00+02:00,m8qqW6CbSUAo,0.208599,129.97
2024-07-15 02:00:00+02:00,mhWnrrN5KIeV,0.053810745,247.11734
2024-07-16 02:00:00+02:00,kRRJi8L3IpVj,0.23576991,234.16
2024-07-16 02:00:00+02:00,LKAhU1EQImhD,0.13649152,193.0471
2024-07-16 02:00:00+02:00,VYBy6kKaBImr,0.07161522,186.07
2024-07-16 02:00:00+02:00,FQrVehv9tTHl,0.071600914,497.56
2024-07-16 02:00:00+02:00,4fcxQmwAjynz,0.223077,451.33
2024-07-16 02:00:00+02:00,m8qqW6CbSUAo,0.20646773,128.77
2024-07-16 02:00:00+02:00,mhWnrrN5KIeV,0.05497769,259.45538
2024-07-17 02:00:00+02:00,kRRJi8L3IpVj,0.23768209,233.55
2024-07-17 02:00:00+02:00,LKAhU1EQImhD,0.13744685,193.74821
2024-07-17 02:00:00+02:00,VYBy6kKaBImr,0.07290179,184.24
2024-07-17 02:00:00+02:00,FQrVehv9tTHl,0.06985163,490.11
2024-07-17 02:00:00+02:00,4fcxQmwAjynz,0.227643,446.75
2024-07-17 02:00:00+02:00,m8qqW6CbSUAo,0.19939905,126.24
2024-07-17 02:00:00+02:00,mhWnrrN5KIeV,0.0550756,252.97112
2024-07-18 02:00:00+02:00,kRRJi8L3IpVj,0.23359545,228.05
2024-07-18 02:00:00+02:00,LKAhU1EQImhD,0.13484812,187.59587
2024-07-18 02:00:00+02:00,VYBy6kKaBImr,0.071804814,180.48
2024-07-18 02:00:00+02:00,FQrVehv9tTHl,0.07219264,465.07
2024-07-18 02:00:00+02:00,4fcxQmwAjynz,0.22679721,439.92
2024-07-18 02:00:00+02:00,m8qqW6CbSUAo,0.20533597,118.88
2024-07-18 02:00:00+02:00,mhWnrrN5KIeV,0.055425808,250.703
2024-07-19 02:00:00+02:00,kRRJi8L3IpVj,0.2359624,224.42
2024-07-19 02:00:00+02:00,LKAhU1EQImhD,0.13567622,184.37352
2024-07-19 02:00:00+02:00,VYBy6kKaBImr,0.072478116,177.44
2024-07-19 02:00:00+02:00,FQrVehv9tTHl,0.07302586,470.8
2024-07-19 02:00:00+02:00,4fcxQmwAjynz,0.22726753,436.25
2024-07-19 02:00:00+02:00,m8qqW6CbSUAo,0.20188673,119.7
2024-07-19 02:00:00+02:00,mhWnrrN5KIeV,0.05370313,252.30705
2024-07-20 02:00:00+02:00,kRRJi8L3IpVj,0.2359624,224.42
2024-07-20 02:00:00+02:00,LKAhU1EQImhD,0.13567622,184.37352
2024-07-20 02:00:00+02:00,VYBy6kKaBImr,0.072478116,177.44
2024-07-20 02:00:00+02:00,FQrVehv9tTHl,0.07302586,470.8
2024-07-20 02:00:00+02:00,4fcxQmwAjynz,0.22726753,436.25
2024-07-20 02:00:00+02:00,m8qqW6CbSUAo,0.20188673,119.7
2024-07-20 02:00:00+02:00,mhWnrrN5KIeV,0.05370313,252.30705
2024-07-21 02:00:00+02:00,kRRJi8L3IpVj,0.2359624,224.42
2024-07-21 02:00:00+02:00,LKAhU1EQImhD,0.13567622,184.37352
2024-07-21 02:00:00+02:00,VYBy6kKaBImr,0.072478116,177.44
2024-07-21 02:00:00+02:00,FQrVehv9tTHl,0.07302586,470.8
2024-07-21 02:00:00+02:00,4fcxQmwAjynz,0.22726753,436.25
2024-07-21 02:00:00+02:00,m8qqW6CbSUAo,0.20188673,119.7
2024-07-21 02:00:00+02:00,mhWnrrN5KIeV,0.05370313,252.30705
2024-07-22 02:00:00+02:00,kRRJi8L3IpVj,0.23145992,224.0
2024-07-22 02:00:00+02:00,LKAhU1EQImhD,0.13287315,183.01709
2024-07-22 02:00:00+02:00,VYBy6kKaBImr,0.07281345,177.68
2024-07-22 02:00:00+02:00,FQrVehv9tTHl,0.0733409,478.9
2024-07-22 02:00:00+02:00,4fcxQmwAjynz,0.22625735,434.36
2024-07-22 02:00:00+02:00,m8qqW6CbSUAo,0.20777926,118.96
2024-07-22 02:00:00+02:00,mhWnrrN5KIeV,0.05547596,241.52419
2024-07-23 02:00:00+02:00,kRRJi8L3IpVj,0.23199217,224.24
2024-07-23 02:00:00+02:00,LKAhU1EQImhD,0.13536014,183.47182
2024-07-23 02:00:00+02:00,VYBy6kKaBImr,0.07268831,181.07
2024-07-23 02:00:00+02:00,FQrVehv9tTHl,0.073360175,486.67
2024-07-23 02:00:00+02:00,4fcxQmwAjynz,0.22669272,440.08
2024-07-23 02:00:00+02:00,m8qqW6CbSUAo,0.20569126,122.42
2024-07-23 02:00:00+02:00,mhWnrrN5KIeV,0.05421522,249.67726
2024-07-24 02:00:00+02:00,kRRJi8L3IpVj,0.23651078,224.26
2024-07-24 02:00:00+02:00,LKAhU1EQImhD,0.13782898,187.27678
2024-07-24 02:00:00+02:00,VYBy6kKaBImr,0.07245349,181.89
2024-07-24 02:00:00+02:00,FQrVehv9tTHl,0.07268262,489.68
2024-07-24 02:00:00+02:00,4fcxQmwAjynz,0.22941855,442.64
2024-07-24 02:00:00+02:00,m8qqW6CbSUAo,0.20121738,123.25
2024-07-24 02:00:00+02:00,mhWnrrN5KIeV,0.049888205,248.80083
2024-07-25 02:00:00+02:00,kRRJi8L3IpVj,0.23858805,218.35
2024-07-25 02:00:00+02:00,LKAhU1EQImhD,0.13895363,182.1684
2024-07-25 02:00:00+02:00,VYBy6kKaBImr,0.07116664,172.8
2024-07-25 02:00:00+02:00,FQrVehv9tTHl,0.072419554,465.56
2024-07-25 02:00:00+02:00,4fcxQmwAjynz,0.2268577,428.45
2024-07-25 02:00:00+02:00,m8qqW6CbSUAo,0.2004477,116.31
2024-07-25 02:00:00+02:00,mhWnrrN5KIeV,0.051566724,219.0393
2024-07-26 02:00:00+02:00,kRRJi8L3IpVj,0.23687255,217.39
2024-07-26 02:00:00+02:00,LKAhU1EQImhD,0.13968535,180.84673
2024-07-26 02:00:00+02:00,VYBy6kKaBImr,0.07038457,169.14
2024-07-26 02:00:00+02:00,FQrVehv9tTHl,0.07368847,453.65
2024-07-26 02:00:00+02:00,4fcxQmwAjynz,0.22843106,419.68
2024-07-26 02:00:00+02:00,m8qqW6CbSUAo,0.1999568,112.73
2024-07-26 02:00:00+02:00,mhWnrrN5KIeV,0.05098118,222.3897
2024-07-27 02:00:00+02:00,kRRJi8L3IpVj,0.23687255,217.39
2024-07-27 02:00:00+02:00,LKAhU1EQImhD,0.13968535,180.84673
2024-07-27 02:00:00+02:00,VYBy6kKaBImr,0.07038457,169.14
2024-07-27 02:00:00+02:00,FQrVehv9tTHl,0.07368847,453.65
2024-07-27 02:00:00+02:00,4fcxQmwAjynz,0.22843106,419.68
2024-07-27 02:00:00+02:00,m8qqW6CbSUAo,0.1999568,112.73
2024-07-27 02:00:00+02:00,mhWnrrN5KIeV,0.05098118,222.3897
2024-07-28 02:00:00+02:00,kRRJi8L3IpVj,0.23687255,217.39
2024-07-28 02:00:00+02:00,LKAhU1EQImhD,0.13968535,180.84673
2024-07-28 02:00:00+02:00,VYBy6kKaBImr,0.07038457,169.14
2024-07-28 02:00:00+02:00,FQrVehv9tTHl,0.07368847,453.65
2024-07-28 02:00:00+02:00,4fcxQmwAjynz,0.22843106,419.68
2024-07-28 02:00:00+02:00,m8qqW6CbSUAo,0.1999568,112.73
2024-07-28 02:00:00+02:00,mhWnrrN5KIeV,0.05098118,222.3897
2024-07-29 02:00:00+02:00,kRRJi8L3IpVj,0.23648036,217.16
2024-07-29 02:00:00+02:00,LKAhU1EQImhD,0.13980936,181.94696
2024-07-29 02:00:00+02:00,VYBy6kKaBImr,0.07124105,165.58
2024-07-29 02:00:00+02:00,FQrVehv9tTHl,0.073473655,463.85
2024-07-29 02:00:00+02:00,4fcxQmwAjynz,0.22854218,421.63
2024-07-29 02:00:00+02:00,m8qqW6CbSUAo,0.19677742,113.44
2024-07-29 02:00:00+02:00,mhWnrrN5KIeV,0.053675994,219.05925
2024-07-30 02:00:00+02:00,kRRJi8L3IpVj,0.24160558,217.42
2024-07-30 02:00:00+02:00,LKAhU1EQImhD,0.14131509,183.44806
2024-07-30 02:00:00+02:00,VYBy6kKaBImr,0.07292423,168.76
2024-07-30 02:00:00+02:00,FQrVehv9tTHl,0.07446877,467.24
2024-07-30 02:00:00+02:00,4fcxQmwAjynz,0.23081836,424.94
2024-07-30 02:00:00+02:00,m8qqW6CbSUAo,0.18640317,113.15
2024-07-30 02:00:00+02:00,mhWnrrN5KIeV,0.052464806,230.95699
2024-07-31 02:00:00+02:00,kRRJi8L3IpVj,0.23722306,217.71
2024-07-31 02:00:00+02:00,LKAhU1EQImhD,0.14066714,182.1397
2024-07-31 02:00:00+02:00,VYBy6kKaBImr,0.07106175,169.35
2024-07-31 02:00:00+02:00,FQrVehv9tTHl,0.073848374,463.35
2024-07-31 02:00:00+02:00,4fcxQmwAjynz,0.22087151,419.92
2024-07-31 02:00:00+02:00,m8qqW6CbSUAo,0.20342147,105.67
2024-07-31 02:00:00+02:00,mhWnrrN5KIeV,0.0529067,225.42453
2024-08-01 02:00:00+02:00,kRRJi8L3IpVj,0.23816065,221.63
2024-08-01 02:00:00+02:00,LKAhU1EQImhD,0.14139368,186.616
2024-08-01 02:00:00+02:00,VYBy6kKaBImr,0.07222809,170.95
2024-08-01 02:00:00+02:00,FQrVehv9tTHl,0.07904144,472.06
2024-08-01 02:00:00+02:00,4fcxQmwAjynz,0.22485368,415.26
2024-08-01 02:00:00+02:00,m8qqW6CbSUAo,0.19384232,115.44
2024-08-01 02:00:00+02:00,mhWnrrN5KIeV,0.050480146,231.55498
2024-08-02 02:00:00+02:00,kRRJi8L3IpVj,0.2457621,218.84
2024-08-02 02:00:00+02:00,LKAhU1EQImhD,0.13218112,185.52817
2024-08-02 02:00:00+02:00,VYBy6kKaBImr,0.07224755,170.43
2024-08-02 02:00:00+02:00,FQrVehv9tTHl,0.07944534,506.43
2024-08-02 02:00:00+02:00,4fcxQmwAjynz,0.22568494,417.05
2024-08-02 02:00:00+02:00,m8qqW6CbSUAo,0.19513547,111.9
2024-08-02 02:00:00+02:00,mhWnrrN5KIeV,0.049543496,221.94617
2024-08-03 02:00:00+02:00,kRRJi8L3IpVj,0.2457621,218.84
2024-08-03 02:00:00+02:00,LKAhU1EQImhD,0.13218112,185.52817
2024-08-03 02:00:00+02:00,VYBy6kKaBImr,0.07224755,170.43
2024-08-03 02:00:00+02:00,FQrVehv9tTHl,0.07944534,506.43
2024-08-03 02:00:00+02:00,4fcxQmwAjynz,0.22568494,417.05
2024-08-03 02:00:00+02:00,m8qqW6CbSUAo,0.19513547,111.9
2024-08-03 02:00:00+02:00,mhWnrrN5KIeV,0.049543496,221.94617
2024-08-04 02:00:00+02:00,kRRJi8L3IpVj,0.2457621,218.84
2024-08-04 02:00:00+02:00,LKAhU1EQImhD,0.13218112,185.52817
2024-08-04 02:00:00+02:00,VYBy6kKaBImr,0.07224755,170.43
2024-08-04 02:00:00+02:00,FQrVehv9tTHl,0.07944534,506.43
2024-08-04 02:00:00+02:00,4fcxQmwAjynz,0.22568494,417.05
2024-08-04 02:00:00+02:00,m8qqW6CbSUAo,0.19513547,111.9
2024-08-04 02:00:00+02:00,mhWnrrN5KIeV,0.049543496,221.94617
2024-08-05 02:00:00+02:00,kRRJi8L3IpVj,0.2447829,221.51
2024-08-05 02:00:00+02:00,LKAhU1EQImhD,0.132649,165.38582
